# Mol_Title	ID	SMILES
ZINC00583673	DUD_cox2_D_657	CS(=O)(=O)c1ccc(-c2c3ccc(OC(F)F)nn3nc2-c2cccc(F)c2)cc1
ZINC00585753	DUD_cox2_D_658	COc1ccc(-n2nc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cc1Cl
ZINC00586040	DUD_cox2_D_659	CCOc1ccc(C(=O)Nc2ccc3oc(=O)ccc3c2)cc1Cl
ZINC00586562	DUD_cox2_D_660	CC1(C)Oc2ccc(OC(F)(F)F)cc2C(N2Cc3cnccc3C2=O)C1O
ZINC00586567	DUD_cox2_D_661	CC1(C)Oc2ccc(OC(F)(F)F)cc2C(N2Cc3cccnc3C2=O)C1O
ZINC00586685	DUD_cox2_D_662	CCc1cc2c(s1)S(=O)(=O)CCc1cc(=O)n(-c3ccc(Cl)cc3)nc1-2
ZINC00587143	DUD_cox2_D_663	O=C1CC2(C(=O)N1)C(=O)N(Cc1nc3ccccc3s1)C(=O)c1ccc(F)cc12
ZINC00587847	DUD_cox2_D_664	CS(=O)(=O)Nc1c2ccc(Cl)cc2[nH]c1C(=O)c1cccc(Cl)c1
ZINC00588008	DUD_cox2_D_665	CN(C1c2cc(C(F)(F)F)ccc2OC(C)(C)C1O)S(=O)(=O)c1ccccc1
ZINC00588134	DUD_cox2_D_666	Cc1cc(=O)c(-c2ccc(Cl)cc2)c(-c2ccc(S(C)(=O)=O)cc2)o1
ZINC00588139	DUD_cox2_D_667	Cc1cc(=O)c(-c2ccc(Cl)c(Cl)c2)c(-c2ccc(S(C)(=O)=O)cc2)o1
ZINC00588142	DUD_cox2_D_668	Cc1cc(=O)c(Oc2ccc(Cl)cc2)c(-c2ccc(S(C)(=O)=O)cc2)o1
ZINC00588237	DUD_cox2_D_669	CC(C)n1c(=O)c2ccc(Cl)cc2n(CN2C(=O)c3ccccc3C2=O)c1=O
ZINC00588627	DUD_cox2_D_670	Cc1ccc2c(C(=O)Nc3cc[n+]([O-])cc3Cl)ccc(OC(F)F)c2n1
ZINC00588632	DUD_cox2_D_671	COc1ccc(C(=O)Nc2c(C)c[n+]([O-])cc2C)c2ccc(C(F)(F)F)nc12
ZINC00590004	DUD_cox2_D_672	COC(=O)CCC1N=C(c2ccccc2F)c2cc(Br)ccc2NC1=O
ZINC00590214	DUD_cox2_D_673	Cc1ccc(C(=O)c2[nH]c3cc(Cl)ccc3c2Cc2nnnn2C)s1
ZINC00590223	DUD_cox2_D_674	COC(=O)Cc1c2ccc(Cl)cc2[nH]c1C(=O)c1ccc2c(c1)OCCO2
ZINC00590227	DUD_cox2_D_675	COC(=O)Cc1c2ccc(Cl)cc2[nH]c1C(=O)c1ccc2c(c1)OCO2
ZINC00590302	DUD_cox2_D_676	CC1(C)Oc2ccc(C#N)cc2C2C1OCCN2C(=O)c1ccc(Br)cc1
ZINC00591214	DUD_cox2_D_677	CN1c2nc(NC3CCC(=O)CC3)ncc2CN(c2ccccc2Cl)C1=O
ZINC00591483	DUD_cox2_D_678	O=S(=O)(Nc1cnc2c(Br)cccc2c1)c1ccc2c(c1)SCCO2
ZINC00591636	DUD_cox2_D_679	Cc1nc2cnccc2n1-c1ccc(Cn2c3ccc(F)cc3sc2=O)cc1
ZINC00591636	DUD_cox2_D_680	Cc1[nH+]c2cnccc2n1-c1ccc(Cn2c3ccc(F)cc3sc2=O)cc1
ZINC00592396	DUD_cox2_D_681	Cc1cc(NS(=O)(=O)c2cccc3c2cccc3N(C)C)nnc1Cl
ZINC00592510	DUD_cox2_D_682	Cc1noc(NS(=O)(=O)c2ccc(-c3ccc(C)cc3)s2)c1Br
ZINC00592513	DUD_cox2_D_683	Cc1ccc(-c2ccc(S(=O)(=O)Nc3onc(C)c3Br)s2)s1
ZINC00592554	DUD_cox2_D_684	COC(=O)NC(=O)CC1=C(Cc2ccc3c(Cl)cccc3c2)C(=O)CC1
ZINC00592691	DUD_cox2_D_685	CCn1c2cc3ncnc(NCc4ccc(F)c(F)c4)c3cc2[nH]c1=O
ZINC00592878	DUD_cox2_D_686	Cc1ccc(Oc2c(=O)cc(C(F)F)oc2-c2ccc(S(C)(=O)=O)cc2)cc1
ZINC00592918	DUD_cox2_D_687	O=c1cc(-c2ccncc2)nc(N2CCN(c3ccc(Cl)cc3)CC2)[nH]1
ZINC00592918	DUD_cox2_D_688	O=c1cc(-c2ccncc2)[nH]c(N2CCN(c3ccc(Cl)cc3)CC2)n1
ZINC00592918	DUD_cox2_D_689	Oc1cc(-c2ccncc2)nc(N2CCN(c3ccc(Cl)cc3)CC2)n1
ZINC00593052	DUD_cox2_D_690	Cn1ncc2c1-c1c(c(C(N)=O)sc1Oc1ccc(C(F)(F)F)cc1)CC2
ZINC00593098	DUD_cox2_D_691	CC1CN(C(=O)c2cccnc2)CCN1c1ccc(C#N)c(C(F)(F)F)c1
ZINC00593179	DUD_cox2_D_692	CN(C)C(=O)c1ccc(-c2nn(Cc3cccc(Cl)c3)c(=S)[nH]2)cc1
ZINC00593249	DUD_cox2_D_693	COc1cc2[nH]c(-c3cccc(Br)c3)cc(=O)c2cc1-c1cnco1
ZINC00593251	DUD_cox2_D_694	COc1cc2[nH]c(-c3ccc(Cl)c(C)c3)c(O)c(=O)c2cc1-c1cnco1
ZINC00593251	DUD_cox2_D_695	COc1cc2nc(-c3ccc(Cl)c(C)c3)c(O)c(O)c2cc1-c1cnco1
ZINC00593361	DUD_cox2_D_696	CS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)c3c2-c2ccccc2CC3)nc1
ZINC00593412	DUD_cox2_D_697	CS(=O)(=O)c1ccc(-c2cc(C(F)F)nn2-c2nc3ccccc3s2)cc1
ZINC00593526	DUD_cox2_D_698	CN1C(=O)N(c2cc(Cl)nc(Cl)c2)C(=O)C1(C)Cc1ccc(C#N)cc1
ZINC00593640	DUD_cox2_D_699	COc1ccc(-c2cccnc2)c2sc(NC(=O)c3ccc(C)s3)nc21
ZINC00593746	DUD_cox2_D_700	CS(=O)(=O)c1ccc(-c2cc(C(F)F)oc(=O)c2-c2ccccc2)cc1
ZINC00594041	DUD_cox2_D_701	COc1ccc2nc(S(C)(=O)=O)ccc2c1Sc1ccccc1Cl
ZINC00594044	DUD_cox2_D_702	COc1ccc2nc(S(C)(=O)=O)ccc2c1Sc1ccc(Br)cc1
ZINC00594108	DUD_cox2_D_703	O=C(c1cc(-c2ccc(F)c(F)c2)nc2ccc(F)cc21)N1CCCC1CO
ZINC00595507	DUD_cox2_D_704	O=C1OC2(CCN(c3nc4ccc(Cl)nc4[nH]3)CC2)c2ccccc21
ZINC00595507	DUD_cox2_D_705	O=C1OC2(CCN(c3nc4nc(Cl)ccc4[nH]3)CC2)c2ccccc21
ZINC00598647	DUD_cox2_D_706	COc1ccc(-n2nc(C(F)F)cc2-c2ccc(S(C)(=O)=O)cc2)cc1
ZINC00598769	DUD_cox2_D_707	CCNC(=O)c1ncn2c1CN=C(c1ccccc1Br)c1cc(F)ccc1-2
ZINC00600415	DUD_cox2_D_708	CN(C)c1cccc2c1cccc2S(=O)(=O)Nc1ccc(Cl)nn1
ZINC00600659	DUD_cox2_D_709	Cc1cc(Br)cnc1NS(=O)(=O)c1cccc2c1cccc2N(C)C
ZINC00600721	DUD_cox2_D_710	CN(C)c1ccc(S(=O)(=O)Nc2cnc3c(Cl)cccc3n2)cc1
ZINC00602183	DUD_cox2_D_711	COc1ccc(C(=O)Nc2c(Cl)cncc2Cl)c2cc(C(C)=O)oc21
ZINC00602398	DUD_cox2_D_712	CN(C(=O)c1c(O)c2c(CS)cccc2n(C)c1=O)c1ccc(F)cc1F
ZINC00602951	DUD_cox2_D_713	COC(=O)CCC1N=C(c2ccccc2F)c2cc(Cl)ccc2NC1=O
ZINC00603537	DUD_cox2_D_714	CCNc1nc(=O)c2cnn3c2n1CC=C3c1cccc(C(F)(F)F)c1
ZINC00603854	DUD_cox2_D_715	O=C1OC2(CCN(c3nc4cc(C(F)(F)F)cnc4[nH]3)CC2)c2ccccc21
ZINC00603854	DUD_cox2_D_716	O=C1OC2(CCN(c3nc4ncc(C(F)(F)F)cc4[nH]3)CC2)c2ccccc21
ZINC00604166	DUD_cox2_D_717	O=C(c1cccc(Nc2ccnc3cc(Cl)ccc32)c1)N1CCOCC1
ZINC00605916	DUD_cox2_D_718	CC1(C)C=C(n2ccc(CO[N+](=O)[O-])cc2=O)c2cc(C(F)(F)F)ccc2O1
ZINC00606121	DUD_cox2_D_719	Cn1c2ccccc2c(=O)n1C1c2cc(OC(F)(F)F)ccc2OC(C)(C)C1O
ZINC00607256	DUD_cox2_D_720	CCOC(=O)C1=C(C)Nc2cc(=O)[nH]n2C1c1cccc(Cl)c1Cl
ZINC00608036	DUD_cox2_D_721	CC(C)(C)C(=O)OC1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O
ZINC00609405	DUD_cox2_D_722	CCOC(=O)c1ccc(NC(=S)Nc2ccc(Cl)cn2)cc1
ZINC00609492	DUD_cox2_D_723	CC(=O)c1cccc(NC(=S)N2CCN(c3ncccn3)CC2)c1
ZINC00611238	DUD_cox2_D_724	COC(=O)c1cc(NC(=O)C2COc3ccccc3O2)ccc1Cl
ZINC00611239	DUD_cox2_D_725	COC(=O)c1cc(NC(=O)C2COc3ccccc3O2)ccc1Cl
ZINC00613065	DUD_cox2_D_726	CC(=O)Nc1ccc(-c2csc(Nc3ccc(Cl)cn3)n2)cc1
ZINC00613181	DUD_cox2_D_727	Cc1csc(NC(=O)CSc2ncn(-c3ccccc3)n2)n1
ZINC00613698	DUD_cox2_D_728	Cc1cc(C(=O)CSc2nc[nH]n2)c(C)n1-c1cc(F)ccc1F
ZINC00613825	DUD_cox2_D_729	CN1C(=O)c2ccc(C(=O)NCc3ccc(Cl)cc3)cc2C1=O
ZINC00614554	DUD_cox2_D_730	O=C(CCc1ccccc1)NC(=S)Nc1cccc2nsnc21
ZINC00614591	DUD_cox2_D_731	CSc1ccccc1NC(=O)C1CC(c2ccccc2Cl)=NO1
ZINC00615496	DUD_cox2_D_732	O=C(Nc1cc(Cl)ccc1Cl)C1CC(=O)N(c2ccccc2)C1
ZINC00615497	DUD_cox2_D_733	O=C(Nc1cc(Cl)ccc1Cl)C1CC(=O)N(c2ccccc2)C1
ZINC00615504	DUD_cox2_D_734	COc1cccc(N2CC(C(=O)Nc3ccc(Cl)cc3)CC2=O)c1
ZINC00615505	DUD_cox2_D_735	COc1cccc(N2CC(C(=O)Nc3ccc(Cl)cc3)CC2=O)c1
ZINC00616467	DUD_cox2_D_736	Cc1cc(C(F)F)n2nc(C(=O)NCc3ccccc3F)nc2n1
ZINC00619868	DUD_cox2_D_737	Cn1nnnc1SCc1ccc(C(=O)Nc2ccccc2F)cc1
ZINC00619916	DUD_cox2_D_738	Cc1cccc(-c2nnc(NC(=O)c3ccc(Cl)cc3)s2)c1
ZINC00620081	DUD_cox2_D_739	CCc1nnc(NC(=O)c2ccc(-c3ccccc3Cl)o2)s1
ZINC00620376	DUD_cox2_D_740	COc1ccc(C2=CC(c3cccc(Cl)c3)n3nnnc3N2)cc1
ZINC00620377	DUD_cox2_D_741	COc1ccc(C2=CC(c3cccc(Cl)c3)n3nnnc3N2)cc1
ZINC00621315	DUD_cox2_D_742	COc1ccc(C)cc1NC(=S)NNC(=O)c1ccccc1Cl
ZINC00621358	DUD_cox2_D_743	Cc1cccc(C(=O)NCc2nnc(S)n2-c2ccccc2)c1
ZINC00621464	DUD_cox2_D_744	CN(C)c1ccc(C(=O)NNC(=S)Nc2ccc(F)cc2)cc1
ZINC00622067	DUD_cox2_D_745	COC(=O)C(C)Oc1cc2oc(=O)cc(-c3ccccc3)c2cc1Cl
ZINC00622340	DUD_cox2_D_746	CS(=O)(=O)N1CCc2cc(C(=O)Nc3ccc(Cl)cc3)ccc21
ZINC00622642	DUD_cox2_D_747	Cc1ccc2nc(NC(=O)c3c(O)c4ccccc4n(C)c3=O)sc2c1
ZINC00622651	DUD_cox2_D_748	Cn1c(=O)c(C(=O)Nc2nc3ccc(F)cc3s2)c(O)c2ccccc21
ZINC00622666	DUD_cox2_D_749	Cn1c(=O)c(C(=O)Nc2nc3ccc(Cl)cc3s2)c(O)c2ccccc21
ZINC00622667	DUD_cox2_D_750	CCn1c(=O)c(C(=O)Nc2nc3ccc(Cl)cc3s2)c(O)c2ccccc21
ZINC00622864	DUD_cox2_D_751	Cc1cccc(-n2nnnc2SCC(=O)c2ccc(Br)cc2)c1
ZINC00622975	DUD_cox2_D_752	Cc1cccc(-n2nnnc2SCC(=O)Nc2ccc(Cl)cc2)c1
ZINC00622987	DUD_cox2_D_753	Cc1ccc(C)c(-n2nnnc2SCC(=O)Nc2ccc(Cl)cc2)c1
ZINC00623071	DUD_cox2_D_754	Cc1ccc(C)c(-n2nnnc2SCC(=O)c2ccc(Cl)cc2Cl)c1
ZINC00623577	DUD_cox2_D_755	O=C1CC(Nc2ccc(F)cc2)C(=O)N1c1ccc(N2CCOCC2)cc1
ZINC00623579	DUD_cox2_D_756	O=C1CC(Nc2ccc(F)cc2)C(=O)N1c1ccc(N2CCOCC2)cc1
ZINC00623772	DUD_cox2_D_757	CCC(=O)NC(=S)Nc1cc2nn(-c3ccccc3)nc2cc1Cl
ZINC00623958	DUD_cox2_D_758	COC(=O)C1=C(C)NC(=S)NC1c1ccc(OC(=O)c2ccco2)cc1
ZINC00623962	DUD_cox2_D_759	COC(=O)C1=C(C)NC(=S)NC1c1ccc(OC(=O)c2ccco2)cc1
ZINC00624025	DUD_cox2_D_760	Cc1ccc(NC(=O)CSc2nc3sc4ccccc4n3n2)cc1
ZINC00624492	DUD_cox2_D_761	Cc1ccc(C2C(C(=O)c3ccc(F)cc3)=C(O)C(=O)N2c2nccs2)cc1
ZINC00624492	DUD_cox2_D_762	Cc1ccc(C2C(C(=O)c3ccc(F)cc3)C(=O)C(=O)N2c2nccs2)cc1
ZINC00624492	DUD_cox2_D_763	Cc1ccc(C2C(=C(O)c3ccc(F)cc3)C(=O)C(=O)N2c2nccs2)cc1
ZINC00624496	DUD_cox2_D_764	Cc1ccc(C2C(C(=O)c3ccc(F)cc3)=C(O)C(=O)N2c2nccs2)cc1
ZINC00624496	DUD_cox2_D_765	Cc1ccc(C2C(C(=O)c3ccc(F)cc3)C(=O)C(=O)N2c2nccs2)cc1
ZINC00624496	DUD_cox2_D_766	Cc1ccc(C2C(=C(O)c3ccc(F)cc3)C(=O)C(=O)N2c2nccs2)cc1
ZINC00624871	DUD_cox2_D_767	Cn1nnnc1SCc1ccc(C(=O)Nc2ccc(Br)cc2)cc1
ZINC00624910	DUD_cox2_D_768	Cc1c(Cl)cccc1NC(=O)Cn1cnc2cc(Cl)ccc2c1=O
ZINC00624913	DUD_cox2_D_769	Cc1cc(Cl)ccc1NC(=O)Cn1cnc2cc(Cl)ccc2c1=O
ZINC00624916	DUD_cox2_D_770	Cc1ccc(Cl)cc1NC(=O)Cn1cnc2cc(Cl)ccc2c1=O
ZINC00625014	DUD_cox2_D_771	Cc1ccc(Cl)cc1NC(=O)c1ccc(CSc2nnnn2C)cc1
ZINC00625369	DUD_cox2_D_772	COC(=O)CSc1nnc(-c2ccccc2)n1-c1ccc(Cl)cc1
ZINC00625548	DUD_cox2_D_773	N#CC1=C(N)OC2=C(C(=O)CCC2)C1c1ccc(-c2ccc(Br)cc2)o1
ZINC00625659	DUD_cox2_D_774	Cc1cc(NC(=O)CSc2nnnn2-c2ccccc2)ccc1Br
ZINC00625688	DUD_cox2_D_775	Cc1ccc(Cl)cc1NC(=O)CSc1nnnn1-c1ccccc1
ZINC00625831	DUD_cox2_D_776	Cc1ccc(C)c(-n2nnnc2SCC(=O)c2ccc(Cl)cc2)c1
ZINC00626127	DUD_cox2_D_777	CC(C(=O)Nc1ccc(Br)cc1)N1C(=O)c2ccccc2C1=O
ZINC00626130	DUD_cox2_D_778	CC(C(=O)Nc1ccc(Br)cc1)N1C(=O)c2ccccc2C1=O
ZINC00626371	DUD_cox2_D_779	Cc1cc(C)n(-c2nc3c(c(=O)[nH]c(=O)n3C)n2Cc2ccc(Cl)cc2)n1
ZINC00626371	DUD_cox2_D_780	Cc1cc(C)n(-c2[nH+]c3c(c(=O)[nH]c(=O)n3C)n2Cc2ccc(Cl)cc2)n1
ZINC00626453	DUD_cox2_D_781	CC(C)C(C(=O)Nc1ccc(Br)cc1)N1C(=O)c2ccccc2C1=O
ZINC00626454	DUD_cox2_D_782	CC(C)C(C(=O)Nc1ccc(Br)cc1)N1C(=O)c2ccccc2C1=O
ZINC00626464	DUD_cox2_D_783	CC(C)C(C(=O)Nc1ccc(Cl)cc1)N1C(=O)c2ccccc2C1=O
ZINC00626467	DUD_cox2_D_784	CC(C)C(C(=O)Nc1ccc(Cl)cc1)N1C(=O)c2ccccc2C1=O
ZINC00626621	DUD_cox2_D_785	Cc1n[nH]c2c1C(c1ccc(C)cc1)N(c1ccc(Br)cc1)C2=O
ZINC00626818	DUD_cox2_D_786	O=C(CCN1C(=O)C2CC=C(Cl)CC2C1=O)Nc1ccc(Br)cc1
ZINC00626821	DUD_cox2_D_787	O=C(CCN1C(=O)C2CC=C(Cl)CC2C1=O)Nc1ccc(Br)cc1
ZINC00626824	DUD_cox2_D_788	O=C(CCN1C(=O)C2CC=C(Cl)CC2C1=O)Nc1ccc(Br)cc1
ZINC00626971	DUD_cox2_D_789	COC(=O)Nc1ccccc1C(=O)N1CCC(O)(c2ccc(Cl)cc2)CC1
ZINC00627050	DUD_cox2_D_790	CCn1c(SCC(=O)Nc2ccc(F)cc2)nc2ccccc2c1=O
ZINC00627354	DUD_cox2_D_791	Cc1cc(Cl)ccc1OC(C)C(=O)NN1C(=O)c2ccccc2C1=O
ZINC00627355	DUD_cox2_D_792	Cc1cc(Cl)ccc1OC(C)C(=O)NN1C(=O)c2ccccc2C1=O
ZINC00627880	DUD_cox2_D_793	Cc1cc(=O)oc2cc(OC(=O)CNC(=O)c3ccccc3)c(Cl)cc12
ZINC00628132	DUD_cox2_D_794	Cc1cccc(NC(=O)CSc2nnc3sc4ccccc4n23)c1
ZINC00628167	DUD_cox2_D_795	Cc1cccc(C)c1NC(=O)CSc1nnc2sc3ccccc3n12
ZINC00628253	DUD_cox2_D_796	CC1CCc2c(sc3ncnc(Sc4nnnn4-c4ccccc4)c23)C1
ZINC00628255	DUD_cox2_D_797	CC1CCc2c(sc3ncnc(Sc4nnnn4-c4ccccc4)c23)C1
ZINC00628270	DUD_cox2_D_798	O=C(CSc1nnc2sc3ccccc3n12)Nc1ccc2c(c1)OCCO2
ZINC00628402	DUD_cox2_D_799	Cc1ccc(NC(=O)CSc2nnc3sc4ccccc4n23)cc1
ZINC00628430	DUD_cox2_D_800	COC(=O)Nc1nc(-c2ccccc2)c(C(=O)c2ccc(Cl)cc2)s1
ZINC00628454	DUD_cox2_D_801	O=C(CSc1nnc2sc3ccccc3n12)Nc1ccc2c(c1)OCO2
ZINC00628719	DUD_cox2_D_802	Cc1cc2nnc(SCC(=O)Nc3ccccc3F)n2c2ccccc12
ZINC00628786	DUD_cox2_D_803	Cc1ccc(NC(=O)CSc2nnc3sc4ccccc4n23)c(C)c1
ZINC00628978	DUD_cox2_D_804	O=C1CC(Nc2ccc(N3CCOCC3)cc2)C(=O)N1c1ccc(F)cc1
ZINC00628978	DUD_cox2_D_805	O=C1CC([NH2+]c2ccc([NH+]3CCOCC3)cc2)C(=O)N1c1ccc(F)cc1
ZINC00628978	DUD_cox2_D_806	O=C1CC(Nc2ccc([NH+]3CCOCC3)cc2)C(=O)N1c1ccc(F)cc1
ZINC00628978	DUD_cox2_D_807	O=C1CC([NH2+]c2ccc(N3CCOCC3)cc2)C(=O)N1c1ccc(F)cc1
ZINC00629517	DUD_cox2_D_808	Cc1nc(-c2ccc(NC(=O)c3c(C)nc4sccn43)cc2)cs1
ZINC00629517	DUD_cox2_D_809	Cc1nc(-c2ccc(NC(=O)c3c(C)[nH+]c4sccn43)cc2)cs1
ZINC00629535	DUD_cox2_D_810	Cc1nc2sccn2c1C(=O)Nc1nc(-c2ccccc2)c(C)s1
ZINC00629535	DUD_cox2_D_811	Cc1[nH+]c2sccn2c1C(=O)Nc1nc(-c2ccccc2)c(C)s1
ZINC00630001	DUD_cox2_D_812	CC(C)COC(=O)c1ccc2c(c1)C(=O)N(c1cccc(Cl)c1)C2=O
ZINC00630016	DUD_cox2_D_813	CC(C)OC(=O)c1ccc2c(c1)C(=O)N(c1cccc(Cl)c1Cl)C2=O
ZINC00630046	DUD_cox2_D_814	Cc1cccc(NC(=O)Cn2cnc3ccc(Br)cc3c2=O)c1
ZINC00630049	DUD_cox2_D_815	Cc1ccc(NC(=O)Cn2cnc3ccc(Br)cc3c2=O)cc1
ZINC00630052	DUD_cox2_D_816	COc1cccc(NC(=O)Cn2cnc3ccc(Br)cc3c2=O)c1
ZINC00630055	DUD_cox2_D_817	CCc1ccccc1NC(=O)Cn1cnc2ccc(Br)cc2c1=O
ZINC00630057	DUD_cox2_D_818	CCOc1ccccc1NC(=O)Cn1cnc2ccc(Br)cc2c1=O
ZINC00630176	DUD_cox2_D_819	O=S(=O)(NCC1CCCO1)c1ccc(-c2ccc(Cl)cc2)cc1
ZINC00630375	DUD_cox2_D_820	CCOc1ccc2oc(-c3cc(Br)cc4c3OCOC4)c(O)c(=O)c2c1
ZINC00630600	DUD_cox2_D_821	Cc1ccc(C)c(S(=O)(=O)NC(C)C(=O)Nc2ccc(Br)cc2F)c1
ZINC00630606	DUD_cox2_D_822	Cc1ccc(C)c(S(=O)(=O)NC(C)C(=O)Nc2ccc(Cl)c(Cl)c2)c1
ZINC00630615	DUD_cox2_D_823	Cc1ccc(C)c(S(=O)(=O)NC(C)C(=O)Nc2ccc(F)c(Cl)c2)c1
ZINC00631155	DUD_cox2_D_824	O=C(c1ccc(NS(=O)(=O)c2cccc(Cl)c2)cc1)N1CCCCCC1
ZINC00631201	DUD_cox2_D_825	O=C(c1ccc(NS(=O)(=O)c2cccc(C(F)(F)F)c2)cc1)N1CCCC1
ZINC00632031	DUD_cox2_D_826	CCOC(=O)c1cnn(-c2ncnc3scc(-c4ccc(F)cc4)c32)c1N
ZINC00632378	DUD_cox2_D_827	CCOC(=O)Cc1csc(NC(=O)c2ccc(Br)cc2)n1
ZINC00632665	DUD_cox2_D_828	CCOC(=O)C1=C(N)Oc2c3ccccc3oc(=O)c2C1c1ccc(F)cc1
ZINC00632667	DUD_cox2_D_829	CCOC(=O)C1=C(N)Oc2c3ccccc3oc(=O)c2C1c1ccc(F)cc1
ZINC00632779	DUD_cox2_D_830	Cc1cc(Br)ccc1NC(=O)CSc1nnnn1-c1ccccc1
ZINC00633087	DUD_cox2_D_831	Cc1ccc2onc(Cc3nn4c(nnc4-c4ccc(F)cc4)s3)c2c1
ZINC00633395	DUD_cox2_D_832	COc1ccc(C2C=C(c3ccc(F)c(F)c3)Nc3ncnn32)cc1OC
ZINC00633398	DUD_cox2_D_833	COc1ccc(C2C=C(c3ccc(F)c(F)c3)Nc3ncnn32)cc1OC
ZINC00634189	DUD_cox2_D_834	CCOC(=O)c1ccc(NS(=O)(=O)c2cc(Cl)ccc2Cl)cc1
ZINC00634397	DUD_cox2_D_835	Cc1c(C(=O)Nc2ccccc2C#N)oc2c(Cl)cc(Cl)cc2c1=O
ZINC00634686	DUD_cox2_D_836	COC(=O)CSc1nc2ccccc2c(=O)n1-c1ccc(Br)cc1
ZINC00634742	DUD_cox2_D_837	Cc1ccc(S(=O)(=O)c2nc(Nc3ccccc3C)sc2Cl)cc1
ZINC00634771	DUD_cox2_D_838	Cc1onc(-c2c(F)cccc2Cl)c1C(=O)Nc1ccc(C#N)cc1
ZINC00634781	DUD_cox2_D_839	Cc1onc(-c2c(F)cccc2Cl)c1C(=O)NCC1COc2ccccc2O1
ZINC00635288	DUD_cox2_D_840	Cc1cc2c(cc1C)NC(CC(=O)Nc1ccc(Br)cc1)C(=O)N2
ZINC00635346	DUD_cox2_D_841	Cc1ccc(N2CC(C(=O)Nc3cc(Cl)cc(Cl)c3)CC2=O)cc1
ZINC00635619	DUD_cox2_D_842	COc1ccc(N2CC(C(=O)Nc3cc(Cl)cc(Cl)c3)CC2=O)cc1
ZINC00635621	DUD_cox2_D_843	COc1ccc(N2CC(C(=O)Nc3cc(Cl)cc(Cl)c3)CC2=O)cc1
ZINC00636641	DUD_cox2_D_844	Cc1nc2nc(=O)c(Nc3ccccc3Cl)c-2n(-c2ccccc2)n1C
ZINC00636890	DUD_cox2_D_845	COC(=O)c1ccc(NC(=O)c2c(C)onc2-c2ccccc2Cl)cc1
ZINC00637071	DUD_cox2_D_846	O=C(CCN1C(=O)c2ccccc2C1=O)Nc1ccc(Br)cc1
ZINC00637073	DUD_cox2_D_847	O=C(CCN1C(=O)c2ccccc2C1=O)Nc1ccc(I)cc1
ZINC00637083	DUD_cox2_D_848	CC(C)C(C(=O)Nc1ccc(I)cc1)N1C(=O)c2ccccc2C1=O
ZINC00637085	DUD_cox2_D_849	CC(C)C(C(=O)Nc1ccc(I)cc1)N1C(=O)c2ccccc2C1=O
ZINC00637087	DUD_cox2_D_850	CC(C(=O)Nc1ccc(I)cc1)N1C(=O)c2ccccc2C1=O
ZINC00637089	DUD_cox2_D_851	CC(C(=O)Nc1ccc(I)cc1)N1C(=O)c2ccccc2C1=O
ZINC00637485	DUD_cox2_D_852	Cc1ccc(N2CC(C(=O)Nc3ccc(I)cc3)CC2=O)cc1C
ZINC00638045	DUD_cox2_D_853	COc1ccc(C2C=C(c3ccc(F)cc3)Nc3nnnn32)cc1OC
ZINC00638047	DUD_cox2_D_854	COc1ccc(C2C=C(c3ccc(F)cc3)Nc3nnnn32)cc1OC
ZINC00638093	DUD_cox2_D_855	CSc1nc2n(n1)C(c1ccccc1)CC(c1cc(F)ccc1O)N2
ZINC00638094	DUD_cox2_D_856	CSc1nc2n(n1)C(c1ccccc1)CC(c1cc(F)ccc1O)N2
ZINC00638108	DUD_cox2_D_857	COc1cccc(C2CC(c3cc(Cl)ccc3O)Nc3ncnn32)c1
ZINC00638109	DUD_cox2_D_858	COc1cccc(C2CC(c3cc(Cl)ccc3O)Nc3ncnn32)c1
ZINC00638112	DUD_cox2_D_859	COc1cccc(C2CC(c3cc(Cl)ccc3O)Nc3ncnn32)c1
ZINC00638115	DUD_cox2_D_860	COc1cccc(C2CC(c3cc(Cl)ccc3O)Nc3ncnn32)c1
ZINC00638273	DUD_cox2_D_861	O=Cc1cn(CC(=O)N2CCc3ccccc32)c2ccc(Br)cc12
ZINC00638289	DUD_cox2_D_862	Cc1cccc(NC(=O)Cn2cc(C=O)c3cc(Br)ccc32)c1C
ZINC00638800	DUD_cox2_D_863	Cc1cccc(C)c1NC(=O)Cn1cnc2c(Cl)cc(Cl)cc2c1=O
ZINC00638802	DUD_cox2_D_864	CCc1cccc(C)c1NC(=O)Cn1cnc2ccc(Cl)cc2c1=O
ZINC00638803	DUD_cox2_D_865	CCc1cccc(C)c1NC(=O)Cn1cnc2cc(Cl)ccc2c1=O
ZINC00638810	DUD_cox2_D_866	Cc1ccccc1NC(=O)Cn1cnc2c(Cl)cc(Cl)cc2c1=O
ZINC00638812	DUD_cox2_D_867	Cc1cccc(NC(=O)Cn2cnc3c(Cl)cc(Cl)cc3c2=O)c1
ZINC00638815	DUD_cox2_D_868	Cc1ccc(NC(=O)Cn2cnc3c(Cl)cc(Cl)cc3c2=O)cc1
ZINC00638817	DUD_cox2_D_869	Cc1ccc(NC(=O)Cn2cnc3c(Cl)cc(Cl)cc3c2=O)c(C)c1
ZINC00638819	DUD_cox2_D_870	Cc1ccc(NC(=O)Cn2cnc3c(Cl)cc(Cl)cc3c2=O)cc1C
